code,hhi,value,tariffed,phase2
870324,2244.84817100034,4867201984,1,1
870331,2546.00514640369,4754472,1,1
870332,5283.38028382877,19583136,1,1
870333,4439.17561194384,344713904,1,1
870340,3840.02452758049,1056209433,0,0
870350,3557.54850715732,146255,1,1
870360,4949.71669402928,365683458,0,0
870370,10000,72716,1,1
870380,2596.89851417722,2279607504,1,1
870390,2706.22051073832,591773,1,1
870410,4789.36158900401,942675889,1,1
870421,3366.88947497391,1158851572,0,0
870422,2677.56630661465,1910259980,1,1
870423,1399.80491416339,1322914866,1,1
870431,3211.56069934756,7499858830,1,1
870432,1955.04266743883,724805125,1,1
870441,10000,5012,0,0
870442,1692.11599148064,1031898,1,1
870443,6046.34688618682,512429,1,1
870451,6566.5490420901,648796955,1,1
870452,5093.41732698641,122396,1,1
870460,6999.91099483868,799884651,1,1
870490,1542.16857963835,4576987,1,1
870510,1623.38746558953,95311632,0,0
870520,4264.90027021273,15582349,1,1
870530,1629.90385834431,140028332,1,1
870540,2543.0809529212,49649845,0,0
870590,1500.58647338203,855337294,0,0
870600,5147.23105061522,31526666,0,0
870710,1282.40410105923,5610725,1,1
870790,1210.84145894463,104577029,0,0
870810,4842.82638829554,190385993,0,0
870821,4641.69273400471,64762130,0,0
870822,1899.22728107148,108362407,1,1
870829,2346.58011467486,2909949575,0,0
870830,1455.53093863649,738492172,0,0
870840,3128.86928689591,1763474211,0,0
870850,2338.97590055544,683235436,0,0
870870,2136.42314313572,555803464,0,0
870880,1108.84312678107,651630352,0,0
870891,2638.55354235122,171020138,0,0
870892,2686.9554221467,243570841,0,0
870893,2032.31705522496,267234626,0,0
870894,1752.95847475192,466198507,0,0
870895,2638.96876206319,200920309,0,0
870899,999.034758472985,2285418150,0,0
870911,1196.39027233239,20884802,0,0
870919,1592.04475016706,26719433,0,0
870990,3483.38177941989,17560975,1,1
871000,1750.39739801307,94717003,1,1
871110,3026.0140114159,163942,1,0
871120,3109.16004747088,1226762,1,0
871130,3718.66175113827,2652711,1,0
871140,2615.60549180164,4982248,1,0
871150,6314.47618171111,175591080,1,0
871160,1696.18449982156,64610634,1,0
871190,3901.80658726451,1100188,1,0
871200,2949.22484804043,62271130,1,1
871310,1554.2755184566,15263810,1,1
871390,5092.02139599178,18118786,1,1
871410,1025.7328493433,46360484,1,1
871420,1157.39614459762,12966233,0,0
871491,2046.57808020015,4066658,0,0
871492,1780.70029362755,794180,1,1
871493,1933.5407645955,2252263,1,1
871494,2216.774350691,1950446,1,1
871495,3555.06873840059,600606,1,1
871496,2227.59703954906,4060355,1,1
871499,796.205239835018,9489023,0,0
871500,1587.66264204035,8893603,1,1
871610,8611.87329619295,801455657,1,1
871620,2735.58173823164,89486618,0,0
871631,2215.90637756035,70363854,1,1
871639,707.916952019953,794800041,0,0
871640,930.141714111044,40718767,1,1
871680,687.843545926311,75290561,0,0
871690,1086.29572797793,283271996,0,0
880000,646.831554343007,8132894598,0,0
880260,10000,5012198,1,1
880400,4498.79621871065,11929729,0,0
880510,4244.6665886157,5494706,0,0
880521,5856.67522870585,1749530,0,0
880610,10000,2640,1,0
880621,3954.03681569938,703152,1,0
880622,1217.71036784878,2522097,1,0
880623,2349.07037037633,2963493,1,0
880624,3071.76405974033,1048062,1,0
880629,3235.79613184904,1927611,1,0
880692,4695.50712216152,918261,1,0
880693,5595.2637551494,64782,1,0
880694,9658.50618724382,568004,1,0
880699,6436.02512116779,25073,1,0
890110,7620.81080745344,1402802,0,0
890190,1926.05573404585,11866537,0,0
890200,1873.95742185021,500122,0,0
890311,1493.1267539435,248531,1,1
890312,1814.26237418296,479081,1,1
890319,1182.96487685801,1849002,1,1
890321,1481.00327950565,921912,1,1
890322,1652.28617798803,11375135,1,1
890323,10000,281194,1,1
890331,1634.49833205709,127827061,1,1
890332,1849.79780784573,83386621,1,1
890333,3243.52785143918,13469970,1,1
890393,1470.95449599854,64183928,0,0
890399,1035.13459260293,161275518,0,0
890400,2912.52040239171,1842167,1,1
890510,4536.04616131891,11606513,1,1
890590,2020.72753603508,6600735,0,0
890690,1891.88259717306,405848,0,0
890710,2615.93173265645,8137066,0,0
890790,1091.10336117042,16187022,0,0
890800,10000,7665,0,0
900110,1781.03918244037,23179804,1,1
900120,1904.18059467781,724803,0,0
900130,3077.50222318346,187198336,0,0
900140,3480.2583609086,98727,0,0
900150,3952.99074223855,67923406,0,0
900190,1027.71327955968,44411549,0,0
900211,2278.87009597833,63509557,0,0
900219,1453.7056437629,5148203,0,0
900220,1703.08657104659,7198217,0,0
900290,808.588978811415,9629935,0,0
900311,2322.47741846448,57581129,0,0
900319,1849.6996746421,29914389,0,0
900390,1584.04048415766,236703,0,0
900410,2279.30343983813,103427396,1,1
900490,980.290561237354,48672309,0,0
900510,1611.78498688587,11663676,0,0
900580,2060.89980171562,6758649,0,0
900590,1200.54605841963,3727568,0,0
900630,1941.45372345412,1769156,0,0
900640,6833.70548902371,2058748,1,1
900653,4112.08129654479,4141010,0,0
900659,1283.19327367928,845510,0,0
900661,5072.9670994447,1575116,1,1
900669,2511.60100043418,382943,0,0
900691,846.10617409799,2841627,0,0
900699,3383.91779567375,833193,0,0
900710,4857.65221611587,3719736,0,0
900720,1337.48360561825,144675,0,0
900791,5402.81776297441,7810668,1,1
900792,3234.91455579368,985212,0,0
900850,4112.88814529989,1201851,0,0
900890,4793.13075143541,404887,0,0
901010,3045.35731395663,176604,1,1
901050,3059.40940199315,1742388,1,1
901060,3000.20617528645,6136679,1,1
901090,1471.45558243264,1364238,1,1
901110,2280.93229310752,2358114,0,0
901120,2041.29840182586,2442210,0,0
901180,1307.74394481204,12700780,0,0
901190,1464.48060687835,11316609,0,0
901210,2648.14005783484,11512167,0,0
901290,2387.07055736729,6901866,0,0
901310,1541.49753816095,23156743,0,0
901320,1652.28159367518,51983634,0,0
901380,805.492493386163,76277623,0,0
901390,934.825812979484,22847162,0,0
901410,2072.56589448928,4158473,0,0
901420,2034.97449238316,90413900,0,0
901480,1543.55260010058,64248552,0,0
901490,1514.6388491259,43146222,0,0
901510,842.721235876902,17373836,0,0
901520,2826.41594130455,12751385,0,0
901530,1343.47999422217,3011851,0,0
901540,1958.71906083619,14139845,0,0
901580,848.692157593345,81539399,0,0
901590,2946.61408939231,100452052,0,0
901600,4535.6842922194,10282745,0,0
901710,1383.55925035426,142627,0,0
901720,1008.87616047248,5295276,0,0
901730,1339.59932071765,8224911,0,0
901780,2195.25593692985,12396562,0,0
901790,1059.82003150485,818863,0,0
901811,1081.80208302564,18527213,0,0
901812,2037.75092644838,59925359,0,0
901813,1634.04905256433,34629154,0,0
901814,3536.02829215651,7433414,0,0
901819,2739.63479590743,645326077,0,0
901820,3039.32113742267,9316159,0,0
901831,1907.41498791774,124155620,0,0
901832,1547.16787156889,42544339,0,0
901839,927.866714332407,465044592,0,0
901841,2322.54219304884,7503246,0,0
901849,963.388611498048,127439453,0,0
901850,1377.70391052025,91105242,0,0
901890,661.503015565157,1257505235,0,0
901910,2028.30970250507,138995107,0,0
901920,2415.03456131983,281245992,0,0
902000,2146.41884295008,128444277,0,0
902110,2521.96570376278,305491958,0,0
902121,2133.6822062259,11775000,0,0
902129,2890.16003505657,26469440,0,0
902131,3002.68830390246,121362522,0,0
902139,2158.31281841162,213777326,0,0
902140,2819.43656185438,57065188,0,0
902150,3121.59564622103,30415,0,0
902190,2872.60965113928,190515186,0,0
902212,2471.49962129421,42704963,0,0
902213,2480.78916583777,17520422,0,0
902214,4013.57137516889,66245167,0,0
902219,1488.75894140744,43989217,0,0
902221,1257.81967627931,1885814,0,0
902229,6800.85770651557,13676155,0,0
902230,2288.29718144598,33711810,0,0
902290,804.787023500767,87975962,0,0
902300,920.655615275916,91314158,1,1
902410,1028.27465410785,9967102,0,0
902480,995.326711924685,17524586,0,0
902490,1154.10782648465,19104442,0,0
902511,1598.29626186356,851988,0,0
902519,691.562094654781,65873774,0,0
902580,675.695654378016,26510096,0,0
902590,1258.6713320912,15562019,0,0
902610,578.284289811866,173361446,1,1
902620,940.462897708698,238704970,1,1
902680,1443.05457260161,71415937,1,1
902690,847.00334983508,65568528,1,1
902710,829.789108230692,146926292,0,0
902720,951.748367056186,29294903,1,1
902730,1060.1385597105,64698898,1,1
902750,922.36528600964,163327061,1,1
902781,1516.90740578488,28223520,1,1
902789,582.604306524782,106105756,1,1
902790,842.552912350535,172314999,1,1
902810,3332.32028880464,84070260,0,0
902820,2271.83168834877,56798029,0,0
902830,3813.51513801753,144338819,0,0
902890,3280.5339759305,48585844,0,0
902910,615.331328232013,9218930,0,0
902920,3601.6695305073,158230195,0,0
902990,1257.24051545286,3976005,0,0
903010,986.522893506677,37810541,0,0
903020,2784.38868645161,25115812,0,0
903031,1693.14758867329,7953435,0,0
903032,1793.22705957366,5976054,0,0
903033,905.174990251673,54853617,0,0
903039,759.11999048283,30272202,0,0
903040,2149.41668031739,74502599,1,1
903082,4117.92988136065,3512523,1,1
903084,1201.59926595223,12645286,0,0
903089,1329.0183492217,19116930,0,0
903090,1295.01977539107,54805117,0,0
903110,1430.32769048049,13193996,0,0
903120,911.201170719968,7168214,0,0
903141,3582.78571887746,4401110,1,1
903149,558.807872669554,89521804,0,0
903180,498.815110381543,361172995,0,0
903190,799.899302909219,101306969,0,0
903210,2146.8350159833,89411517,0,0
903220,3600.09674114325,13537058,0,0
903281,1137.87256729756,20859344,0,0
903289,1016.07027527798,368792731,0,0
903290,907.43694124022,37985721,0,0
903300,2375.59429882587,25588697,0,0
910111,3195.87013894733,54091878,1,1
910211,4463.54507097398,30313195,1,1
910212,4228.49792491389,5061284,1,1
910219,6762.75017163505,2396103,1,1
910221,3682.69492703202,29246914,1,1
910229,3933.77099321205,4439811,1,1
910291,2066.14650716312,347152,0,0
910299,1245.44641654625,276878,1,1
910310,6869.96173578029,63396,1,1
910390,3136.16632131942,33068,1,1
910400,1732.61481751474,406110,1,1
910511,3456.51377299069,1831022,1,1
910519,5907.33770930969,28003,1,1
910521,2076.06562016431,1995583,0,0
910529,1904.41898755412,202081,1,1
910591,1076.42196063597,406904,0,0
910599,1204.75533145273,386206,0,0
910610,848.030359933167,1597154,1,1
910690,969.616785788952,1473614,0,0
910700,1111.15434645218,4638743,0,0
910811,3924.54683160468,186950,1,1
910812,5168.66685458448,11657,1,1
910819,10000,13174,1,1
910820,2723.59242362065,2581534,1,1
910890,5071.92103036088,186542,1,1
910910,9899.19375930671,540271,1,1
910990,3959.0146190181,122224,1,1
911011,1493.52890182427,84214,1,1
911019,10000,11539,1,1
911090,4565.12135393514,22130,1,1
911110,7853.30077478305,41140,1,1
911120,5580.61232513529,12196,1,1
911180,5831.82908100222,33692,1,1
911190,10000,13839,1,1
911220,10000,4673,1,1
911290,10000,2811,1,1
911310,2969.16670807214,164100,0,0
911320,3279.18673591533,126258,0,0
911390,2043.18139377312,381452,1,1
911430,5829.14266545465,10304,1,1
911440,10000,11662,1,1
911490,4953.83887596775,1173827,1,1
920110,4670.31189134916,1095218,1,1
920120,8054.54972753876,11239977,1,1
920190,2696.21622733105,24981,0,0
920210,3495.51748316286,1450240,1,1
920290,2244.02454669133,15315116,0,0
920510,3641.6248308975,1012833,1,1
920590,1219.8202100664,2857121,0,0
920600,1386.62210869627,3275524,0,0
920710,3610.71893293942,4697949,1,1
920790,3811.32709008613,40673147,0,0
920810,2693.48462136595,201392,1,1
920890,830.438537079335,1489714,1,1
920930,5058.83742993748,5236815,0,0
920991,1868.76924965963,231618,0,0
920992,2165.59215065075,1447411,0,0
920994,2475.86883215387,2340913,0,0
920999,1963.95906702482,4916554,0,0
930110,4965.99418680124,801116,0,0
930120,7179.7250321524,899661,1,1
930190,5019.28685351868,1604817,0,0
930200,3601.73633372253,5732975,1,0
930310,4633.7367965842,1001328,1,0
930320,1509.15610835479,11940325,0,0
930330,819.486769700033,49108215,0,0
930390,2450.68080381426,414877,0,0
930400,2096.31410749548,18968192,0,0
930510,1035.67975691535,4618978,1,1
930520,689.063797492106,20533623,0,0
930591,1892.73057458586,19168169,1,1
930599,831.981768299356,1349932,0,0
930621,3480.83483828319,14933808,1,0
930629,1913.3110912139,2336898,1,0
930630,1847.25164904112,105999977,0,0
930690,2194.44584273536,78039777,0,0
930700,1657.0946316833,949493,1,1
940120,1001.08790938346,58765560,0,0
940131,2777.15908885662,3668360,0,0
940139,2250.59588985126,58905332,0,0
940141,1336.18041569939,6215261,1,0
940149,2885.11106227557,2275859,1,0
940153,1643.65691329978,239486,0,0
940159,1635.0773283612,80915,0,0
940161,868.095501436705,235538446,0,0
940169,986.004353326387,13839117,0,0
940171,744.449618158173,54269822,0,0
940179,744.25833022048,38731998,0,0
940180,1385.41359841712,50890726,0,0
940191,1653.95873589265,2146319,1,1
940199,1764.10955027044,596595330,1,1
940210,3972.81933429783,19199395,0,0
940290,1729.48745929243,215633753,0,0
940310,992.074974561411,72953444,1,0
940320,552.623131135937,256794595,1,0
940330,2300.9864838482,53007993,1,0
940340,1812.39881933228,24566333,1,0
940350,1364.92145940526,52466117,1,0
940360,759.304765453795,111826879,0,0
940370,902.325471177097,45344544,0,0
940382,2553.27374519202,388514,0,0
940383,3148.74189369298,2344621,0,0
940389,1710.31287852135,19399581,0,0
940391,1362.86291048464,61312533,1,1
940399,769.707899763745,144950702,1,1
940410,870.002102680794,1827399,1,0
940421,1426.23541853058,82256860,1,0
940429,2890.09901875625,29879346,1,0
940430,1416.3561142839,2048245,1,1
940440,2763.39147504507,12128236,1,0
940490,1262.6104298582,78679753,0,0
940511,1270.11817456472,156962772,1,0
940519,1310.78213366943,47714373,1,0
940521,1337.51000515276,3528265,1,0
940529,1068.84858092769,5404122,1,0
940531,1687.05498333534,488235,1,0
940539,1597.71604438319,752051,1,0
940541,1307.01926331871,12994423,1,0
940542,792.925936836536,112366115,0,0
940549,1065.9552517606,33370453,0,0
940550,3720.23705765622,19232396,0,0
940561,594.811091732106,9572085,1,1
940569,1428.71283838639,5860661,1,1
940591,1266.1354456848,1630760,1,1
940592,851.58559800638,9405247,1,1
940599,666.344039065503,30325019,1,1
940610,3394.92994720111,18846127,0,0
940620,1059.24234134313,29784224,1,1
940690,1135.31183213973,227757115,0,0
950300,2404.07764666352,552699702,0,0
950420,1404.61763447884,5534590,1,1
950430,6022.27526086836,243833189,1,0
950440,1706.25991488945,77394599,1,0
950450,2674.86417205941,364387929,1,1
950490,1432.38283016613,172408151,1,1
950510,1429.89080016737,22742414,1,1
950590,1491.11519649359,28337918,1,1
950611,1743.3927210566,6288420,1,1
950612,2056.04474587294,2131351,1,1
950619,4436.45088146412,1404089,1,1
950621,1701.02240468183,145234,1,1
950629,1022.72003509699,14040071,1,1
950631,1934.90561946824,91906556,1,1
950632,2423.35366998564,58852872,1,1
950639,1200.24822111781,37103939,1,1
950640,3079.79125789878,1302384,1,1
950651,2286.69196014393,809938,1,1
950659,1738.97842741785,2664175,0,0
950661,2946.91637652628,343871,1,1
950662,2888.7206429814,8456721,1,1
950669,761.049513213535,3197397,1,1
950670,4148.52247483928,5165158,0,0
950691,783.94581998524,136695140,1,1
950699,494.95259154647,190752992,1,1
950710,1529.86563962517,7587434,0,0
950720,2007.16906963104,1426592,1,1
950730,3505.88388841469,12492864,1,1
950790,1115.92409019627,25077556,0,0
950810,2640.66632501833,1567194,1,1
950821,3568.91955219639,2807591,1,1
950822,3634.79862236107,513622,1,1
950823,6017.45498692094,10184,1,1
950824,2371.41985515527,181770,1,1
950825,5868.83681346253,318794,1,1
950826,2611.43001427279,663059,1,1
950829,1054.22866999206,4780193,1,1
950830,8240.88289489894,13495721,1,1
950840,5788.37071821279,2247634,1,1
960190,2480.52724785984,47051,1,1
960200,4750.78454070205,22462224,0,0
960310,4980.78953825766,1472230,0,0
960321,3654.41718598423,64520490,1,1
960329,1265.63680804563,14147630,1,1
960330,1137.70105814652,8233005,0,0
960340,4323.58396634228,4478556,0,0
960350,775.566219807795,24111958,1,1
960390,1948.55516996092,52681136,0,0
960400,5422.18103703131,163293,1,1
960500,1112.48334489754,358596,1,1
960610,2910.80136189974,1078699,1,1
960621,3110.20584752768,256514,1,1
960622,4533.4448718264,203609,1,1
960629,3125.32451419778,69277,1,1
960630,5052.4979079801,55015,1,1
960711,5341.2177748166,276155,0,0
960719,1541.33073524936,1594719,1,1
960720,5434.42108112473,1194950,0,0
960810,1188.52415936399,23813325,1,1
960820,3092.38833423289,30623584,1,1
960830,4368.42063141179,1225138,0,0
960840,2631.48164333221,1682839,1,1
960850,5122.69076073051,152247,1,1
960860,3318.95463403183,145090,0,0
960891,5230.31979137129,10311,0,0
960899,6644.17267472571,691188,0,0
960910,2178.36251478722,4694871,1,1
960920,7058.19635427486,305010,0,0
960990,5826.6793904213,4798425,1,1
961000,1187.27129856984,8000071,1,1
961100,1508.88937652283,1141056,1,1
961210,1528.3250851141,12565368,0,0
961220,2322.16956248904,173243,1,1
961310,5649.2849156553,13329165,1,0
961320,2932.53483026246,789942,1,0
961380,1719.43869744213,5113477,0,0
961390,1390.48457697225,1066788,1,1
961400,2001.62636226071,1751179,0,0
961511,1833.79479685924,2224045,1,1
961519,2133.8381634399,3149948,1,1
961590,2089.9935426623,2214031,1,1
961610,6066.6260019342,5867731,1,1
961620,1476.242341518,5250876,1,1
961700,876.535381036166,30627193,1,1
961800,1246.98417117535,1993611,1,1
961900,1914.36513926111,588652225,0,0
962000,1000.06657384301,4811768,0,0
970121,3473.54233242276,13431528,0,0
970122,2723.52899702344,49108,0,0
970129,1627.94581594764,67935,0,0
970191,4210.34923774562,53225537,0,0
970192,8360.1333507617,2892210,0,0
970199,2120.57599981221,926507,0,0
970210,4451.77832735229,1389822,1,1
970290,2010.79485828079,9527714,1,1
970310,1602.91987749397,348506,1,1
970390,2811.08129339861,21129074,1,1
970400,3047.05378806376,1281908,1,1
970510,1491.68858239019,2858562,1,1
970521,4248.54027736383,30093,1,1
970522,5197.58838390593,101869,1,1
970529,3021.2515027464,852235,1,1
970531,2334.13409206313,1396475,1,1
970539,2867.27285365439,981381,1,1
970610,6124.8977777439,2773313,1,1
970690,6288.61576135663,10819684,1,1
980110,791.688670200497,403578063,0,0
980230,3129.46250202945,6060666,0,0
980320,4464.2975997035,55494,0,0
987000,783.079144434774,88875287,0,0
